ID_Compte,ID_Client,Type,Solde,Date_Creation
3ed8ea97-6f5d-4ce4-a387-767bb2c6ca14,71235ec1-bd57-40c1-934e-4e858a5bf697,Compte courant,4173,2023-09-06
f6251bb7-e8e2-4ee0-bccc-4bdec5c33351,a79c5d24-e89d-4efa-9460-f73df37f5094,Compte joint,1683,2021-01-09
2155d741-4542-43bb-9a83-866d09bb161b,90368d2d-75e4-4555-bbd4-7ec9170f927e,Compte joint,3026,2022-11-28
491dd12b-3f44-422a-a20b-4357b256f8fb,c9522c6d-9ec7-4a35-82b1-5c01c194c50b,Compte cheques,458,2020-01-29
4ca258cd-1a80-49ef-84e6-1d817b60c5b9,a87a0c42-1439-4b1f-af94-12a19474ea2e,Compte de depot a vue,2735,2023-01-07
e49b0c5a-050a-4581-bc63-adeb14fae8f1,e9945f0d-36f7-411b-9ea8-6f6830c99826,Compte joint,5748,2022-10-06
085b2afc-64b3-4fe9-8c93-09d6834610c1,a2fe06a5-cf44-4c6c-87e5-241b1574caab,Compte cheques,720,2020-09-16
7e05607e-b7ab-4f34-be25-b3bfa3ba0a47,12a31502-ca79-48b6-88a6-324c2e400827,Compte courant,7874,2023-06-23
05b19a12-b03c-4a4b-b890-bc25cd723cd3,c60f3249-c5f4-4439-82e6-7c9d87be77bd,Compte epargne,7346,2022-09-26
a1bd02cd-48f9-4ec1-b70c-a7ea495433a7,05313bf7-9325-4535-bee3-19db2b839fed,Compte cheques,3076,2023-09-26
be4cd1e9-7e22-41d2-a122-e5f27c844d4d,54b4d20c-5813-49ab-bd93-f8840aa77eb2,Compte cheques,7962,2023-05-22
943f2099-8e93-4b8a-9339-025be3a69a24,fe9ee485-fe68-4deb-a337-0bf95877f162,Compte courant,3557,2023-12-14
dfb0595b-1cfa-4989-af0d-6a4dad6f58e1,619e545b-bb61-41b1-9540-dc3e92cdef6f,Compte a terme,5298,2023-08-24
985dd545-dea2-4379-8011-d16975574ee0,eb9c7563-3dc2-422a-a3bb-813518abb570,Compte de depot a vue,5271,2022-07-28
517f744d-3c40-4c9e-a20d-47ad50d0c2ea,441a0795-27fe-4b0e-9827-1380b6df0728,Compte cheques,6547,2023-05-04
12a493f8-9ba8-46aa-a1f8-de7d525a58e1,04724908-5137-493e-92e2-387021f19e3c,Compte epargne,7288,2022-01-01
636e5152-bfb8-40dd-bfec-f1ccb5a07636,e5a9f239-bbed-4d6d-9552-3a98ef9346ef,Compte joint,8284,2021-04-29
bee66ae3-0ace-47ad-8b58-d6f010483038,d527dc51-849e-401e-a3cb-3499a05468ca,Compte epargne,8819,2023-01-24
f1ccddfb-6e31-4baa-9ec6-7434cc46252f,b0ae0088-0c5c-4ff9-826d-05cd8afcd9fd,Compte joint,6500,2022-03-28
dc9a677f-4fcd-466b-936d-9e80811c809d,8191823e-3557-4818-afa4-7ddcb0f08686,Compte joint,4083,2021-10-10
45076c4d-8d54-4877-875e-29b83d1ec50a,eee84330-2b12-432a-9f36-82dda0a29c90,Compte joint,2108,2023-03-12
d2ec9f65-b712-43be-806a-f3967fe8abd0,eb6e2ea2-39a8-4af3-bff6-1ba99b7a8608,Compte courant,3207,2023-05-03
48e89a10-45fb-4f64-b28f-3633ad76ebf3,24fdb914-8e32-4103-9048-e15f9cb2e3ea,Compte epargne,1055,2024-01-27
4ab33e35-214c-4d9a-93e0-47e72aee81d5,d84eab02-5853-429e-969a-689d2296d904,Compte de depot a vue,6074,2020-05-29
78e9f3c8-6217-439b-b8d9-f5146ef135d2,4d16a63b-b216-47dd-b315-fb509bcca160,Compte courant,1710,2021-12-04
1d282bc0-298b-4df2-ad49-0310c5591ac2,14757fcf-ce78-4dd2-a5bd-c1a262f6aab0,Compte de depot a vue,9707,2021-02-02
f0f4d0b3-a38a-4f26-b6f4-deca3bdf1e70,589ec228-893c-458c-9f52-c07e971a8840,Compte a terme,449,2023-04-23
76a720ae-21f7-44b7-ad58-94e39ab0bcd5,496474c6-8b95-4f0f-be61-f32258da3fbe,Compte cheques,2339,2020-02-20
c59a2063-f2f6-4034-8642-aacfe771f687,ed9ed6c6-38c2-4cbb-886f-bf2e853fcaaf,Compte epargne,184,2021-11-25
1ff8c9cc-409a-479d-a10a-ee83a013938f,5d1c9857-f002-4e3f-808c-f6f2fe6037a9,Compte cheques,2853,2021-01-16
c772a537-dc19-42ee-815c-68232744ccec,bae0318b-1b98-4bba-a629-34c6b8f3ae05,Compte epargne,5269,2021-05-24
020b229d-c481-46a9-be87-ddff7c809f80,6ddc3759-9090-4344-89d2-04cafc9bc402,Compte joint,4875,2021-11-03
d33dda31-0f77-41b7-8b11-e30808003a01,3fb75447-81be-4ecb-9fe9-63d5520799ee,Compte joint,9710,2021-04-16
40433a8a-50ca-4bef-b3b9-e451b7b131e6,82059b9c-2972-4587-abe5-763f76905d3f,Compte cheques,8635,2023-04-15
db380b40-d4de-4137-8546-f02181c0db10,0d536fd5-92f9-4e8b-93e8-ac85b9dc385e,Compte de depot a vue,4316,2022-06-15
3c5febd0-60f9-4ce2-ab72-839740f63ad9,cd51a641-f7d1-45f1-9fb9-72e7be363c97,Compte de depot a vue,772,2021-07-31
c6fa4122-b426-4a63-9132-32a80defc22a,dd834cb1-bcbd-477c-bc4e-5e3ae1af7cec,Compte a terme,2936,2023-01-04
afe95fa0-adec-493f-8049-5f7c0d3ecaec,705a3c2f-2649-4fd5-9b51-d9ff06b6fc06,Compte de depot a vue,9619,2023-08-08
4d672b01-1e06-4778-94d0-6d552b39b095,fbd6f833-6638-4611-b3d1-ea3b689652d7,Compte courant,597,2021-09-12
10daa301-152e-4431-9224-01d96e362074,355d1ebf-1bae-433e-b5bf-44ad5236c71f,Compte a terme,5060,2020-02-17
92b5f1eb-6b70-4324-9011-c01f18c6e8b4,573a0385-a6f6-407e-bec5-c6485926be3b,Compte joint,3423,2021-07-01
9bca890b-be54-438c-ad0c-de81e72d9f0a,36affb11-f329-4e90-b50c-fdd5e3c645b1,Compte de depot a vue,342,2022-11-29
43b680ee-6589-4d1d-8d0b-c60b5fd22dbd,6348e499-fa6f-41c8-896c-f6c5db8568a2,Compte a terme,3545,2022-08-21
6c21f27b-2477-4aa2-aa23-1b446f626835,164d501d-fa93-48de-946f-7d4b82f64d52,Compte courant,4147,2022-07-07
fe8e80f2-3298-4ae9-adef-06cc754649ec,cf3110d6-88b1-4439-90e2-3de594d1f664,Compte de depot a vue,1551,2023-08-26
6a38e570-89f3-43d1-8633-92f7cf9b6f01,27e2c91c-7e31-4e75-b613-46aba383e178,Compte cheques,4880,2023-02-13
6b90e6ab-9e77-4f83-a80c-8b8de5e39cd7,79186c15-9c26-4599-a05a-3386f51f56b5,Compte epargne,2677,2020-12-25
fcd295a9-9b37-4b12-a503-2409e8d6cfbb,aa9d3f6f-41d2-4d9c-8e26-2d2a4ce65342,Compte cheques,5573,2023-07-23
8a1b615f-c294-4207-955a-f6ac1da2c1b7,e7e562c6-6539-4776-ab6a-b9ce16ee1593,Compte joint,5663,2021-02-28
936174bd-6846-4403-ae02-736c5d4b871e,1cc3e803-a3ed-4d7a-b313-c3ba6d87def1,Compte a terme,6197,2022-01-09
752ceb6a-36c4-48a7-aa6b-e6ddc3325579,4baa2022-202e-473c-9daa-e78b9d3a6108,Compte joint,4665,2020-08-01
6340099a-f30f-448b-b666-da590c571365,7a6881b2-ee72-4dcf-a88b-a95e439324c9,Compte joint,6108,2021-04-20
6390dc02-f2b2-4ab1-a1d6-c012623e37d8,367c2e40-8e4a-43f7-af67-71c1ea168b38,Compte joint,520,2023-11-16
86b07900-cd2f-45e8-9489-e28513ec16f7,2ce6a371-f3a5-4eaa-88aa-d85dd1d938f7,Compte epargne,4095,2020-12-13
d9972407-4af7-44f3-afeb-82862b2ac0b4,8f2850b5-487d-4cde-84fc-2fbe435ceb10,Compte a terme,7731,2021-08-01
5779dd6d-789d-4a17-af3e-dcd980ca7af3,a8050dd4-efc0-44b3-b433-25dc5a0d0c4d,Compte courant,2740,2022-03-27
473f33f7-6f45-4bb0-90b7-5a6366232016,a445224b-afef-4876-9d39-939b5b4361e9,Compte epargne,606,2021-09-30
e3f6f4ad-f501-4087-924e-98009ca151a2,843b58b4-6dbf-4215-b89e-9ddd34456dbc,Compte a terme,7350,2023-01-25
916dfada-9018-4282-8f77-3c70edac7783,a2fa8a75-a88a-41ca-b9e4-b958ac859f65,Compte cheques,1944,2021-05-28
98313639-b481-4b99-bef9-787e2477de7c,761d2605-361c-4da2-8bf2-987c49a8f85a,Compte courant,9519,2020-01-06
7f5675af-29a1-46b6-a366-edc84843a65e,c00c9618-90c0-4112-ab1b-762d0cb8a305,Compte cheques,6294,2024-01-24
6d7a86c3-145b-4501-abb1-e12785a7739e,bd03cfad-fe59-4c91-90b3-5d53708af4a9,Compte cheques,7865,2020-10-02
f6d0ddf6-3a29-421a-af23-577b04fe213f,6471d99b-075e-4c82-9fa4-d174a73189ea,Compte epargne,7139,2021-10-20
5db640c8-7e49-4df8-818c-e0876dabdc0b,353f9daa-b7e8-4c92-906d-a2c6e35f3a3b,Compte epargne,6802,2021-05-05
e1f52303-204a-4bdb-a9b8-34a97b7a076b,ecae9637-66e4-41b9-bbd4-1d95e1a23191,Compte epargne,8486,2024-01-23
f6746a77-8d5c-4d64-bc23-4fc31c8b2a09,82167a2b-611d-4fce-86ba-553fd617d717,Compte cheques,5285,2020-07-25
ff07c487-d67e-4335-9361-df23eada17b5,cef1b365-511f-48d3-95b1-e1ef22d6b6b0,Compte a terme,4170,2020-12-30
bae9dead-3a17-4b71-9a56-39ce0e35714d,d3fc2c04-1eb1-42fe-9729-edd1725e5233,Compte epargne,5753,2022-08-19
892afda2-5e3f-451c-a9f0-ffe160cd2990,8b4fcfd7-51c9-4827-8c20-6b71836a675e,Compte courant,9356,2021-02-17
96c704aa-06f1-44da-a5c5-f063ff43906a,308e2d29-fe58-4cac-9ab3-3170d3064b7f,Compte epargne,3057,2023-11-17
e7a39ecc-6e1d-408a-b6f9-98d54181dbbd,4839baf2-badd-46fc-8f44-160fa1cc895c,Compte courant,295,2021-10-19
c4d29a84-aee5-40c1-85eb-a939df2ac80b,03a9461b-4346-4083-87b5-cfab3a1df85f,Compte courant,4679,2023-10-08
7d45b58f-420b-4fc4-98a7-c7adba8c67a4,c379e2b2-cf92-4f15-b76f-6b24b76f58d8,Compte a terme,9882,2021-02-24
2e4c5194-4d67-4bf3-a666-e75f6b7fc4d5,a0b78f46-c7fb-4439-847f-6a5887d84cb5,Compte courant,8021,2022-03-06
4680eb8c-267f-48c8-83f3-67b78a742097,caebdaf3-029b-453b-bf95-a093544efc06,Compte a terme,640,2023-05-10
0f39fec5-b65b-4c00-944b-62921f39a60d,7da5bc14-4e8b-48b3-bf2f-87ed6cee0dff,Compte de depot a vue,8821,2022-09-01
21928e81-abec-4aa0-8d0f-822033d2469e,aa72af28-056a-4053-bb2f-2cf3d41e725c,Compte joint,6853,2023-06-15
110b041d-ab4d-4522-8bb6-99cd953e555c,d71a422b-a199-4d4d-81ef-e8d5fb2f9cc5,Compte a terme,8811,2020-06-26
4b3e7310-a798-4039-98f7-4013ce35147e,92cc3d9f-aeac-4c94-823a-b78601cd3f5e,Compte a terme,2064,2020-03-14
96baa4d7-f724-4846-b949-958ea4fce54e,43da1a44-b541-43f0-be84-7c37e3b06a47,Compte courant,5562,2021-06-29
5698a384-bb5b-4eb6-8d9b-9116705f281a,00683c98-b7d0-45c6-8d61-d32cfc197b3d,Compte joint,6119,2021-04-25
182abb71-2ab0-4d9a-ada4-a622a646bbb8,d20c6b8d-274a-40c1-b824-24170e082d3b,Compte a terme,4245,2022-11-25
e92e80e2-3c86-4a44-be8d-fdf73444503e,90a651af-e0cb-4780-aea5-f6fd101fb58c,Compte joint,6734,2022-08-10
1112b7cb-2ebd-4e34-b7ed-2302308cbfcc,241e3578-a2ea-4f88-9a7f-84e68143aab2,Compte courant,5889,2021-04-17
4f6552b3-d5e2-42cd-b8b2-7be8b26112f4,66af8a85-f1f5-4f16-bb1a-a03c632679f3,Compte cheques,5067,2022-10-27
2ae1d062-c621-456f-a29e-482d0e341594,209648b7-0566-4fbf-98a8-8d5095a99907,Compte de depot a vue,289,2021-10-13
7a9037e1-05bd-4879-a060-33f5f7e7b2a0,bd1a322f-cfb5-4989-a44e-d403610e9509,Compte joint,2168,2023-03-16
b5a73142-cb0b-4b13-98b2-15f10470aeac,87ef3946-942d-4142-8cc2-5e6377264b96,Compte cheques,8938,2021-08-30
48efc19b-2196-499f-b221-fe439939beef,cb03ec6c-c9a1-4087-86e0-bc2247607e8a,Compte epargne,1217,2023-03-25
ddc59f01-5944-42b0-af06-dfac28dcf935,4ac4a371-24b5-4528-ad79-57f6753d17ad,Compte a terme,9417,2022-05-18
c0f3dffd-e0aa-4c51-9e66-77d303bb1af7,3a949a87-f639-4191-931c-929b322ed2bf,Compte epargne,7255,2020-12-25
be741737-7e89-4ecd-9f2a-db6d5f85bdfa,3dba4710-8f57-4f86-b616-5647bd2f8c58,Compte epargne,2898,2023-08-10
1572cb7e-81ab-42b0-ac01-18576a3aaa81,cac71b48-070a-4cfc-a6e2-965a61fd3f8b,Compte epargne,1816,2021-09-29
f944618c-5664-4122-9068-90c1271057d6,b6ad5d6a-d9a1-4555-baac-801694f7f454,Compte epargne,3880,2021-11-26
edfd0d44-e2c2-435b-8c79-4628680131fe,c658a745-9003-4132-957d-768efdfa07fc,Compte courant,4926,2021-08-07
87e9a327-bd6e-4b1f-a0e3-290c987cf6a5,9cf3ee06-c4a7-45ad-ad41-012c676e3c61,Compte a terme,9958,2022-08-28
6c27c5eb-3352-49c4-a331-3ae6c2ff4566,b6ddc178-f776-4c1d-a381-fd5f49511953,Compte courant,4629,2023-01-11
d7fcaba8-f1f5-42b8-ae4b-e80b587b0a89,4ec4f3dd-0458-4941-8d50-ea70452c07b4,Compte joint,111,2022-04-14
5a97c109-ea50-4f6d-b5d8-01e563b0d97a,cbbc0d51-066c-4bb4-b869-34996fa48c21,Compte epargne,8743,2021-05-10
6ada11d6-d44d-4493-9a58-6a012f933db2,2a9eadea-a572-4bb1-a217-df19c0b405fc,Compte de depot a vue,6856,2022-01-15
2d930161-10b4-4bc1-97bf-fe5bc1205421,4fdc6163-984d-4725-a466-4d5fb38a484a,Compte joint,9703,2021-02-01
89007526-6f5d-4bce-a764-1ca9100a964d,cf2f341b-8471-4e49-a360-5b8efa01dccb,Compte a terme,3069,2020-01-28
52c0e313-7451-49de-83b0-52d64ca485de,b8b833a7-2e52-4842-b357-76a44fa8ac10,Compte joint,4013,2022-03-17
8ff37145-af99-4095-980a-91b6e56c0f4f,751ca12c-9b66-45f8-81c2-6b097ec00959,Compte de depot a vue,6848,2021-07-04
e1bf14de-ba27-45ae-87ee-95be9c5de718,557ae430-b598-4959-83bb-deb145560611,Compte de depot a vue,795,2020-01-21
d8cd422c-e4f8-4036-9844-75b35ce87ecf,f749ef91-6191-4d4d-b138-a9bda2050d12,Compte cheques,2566,2021-04-04
718dbc4c-303d-45f3-b60a-9c6c85fd041f,d0b28b23-2169-4160-8546-5cd8290da7d0,Compte joint,2783,2022-01-25
2a9d0896-2c3b-45bb-9e0f-3e95af236a49,ee3b194f-1cae-410c-a75f-31f05f8b2ab2,Compte a terme,3308,2023-12-22
1347e32b-83d6-47a2-ad17-eafb61789907,c7aefef2-fcf0-4635-93ff-0aa79e8d821c,Compte cheques,6520,2020-11-01
